"auth_wikidataid";"dest_wikidataid";"auth_fio_short";"dest_fio_short";"weight"
"Q1093709";"Q328549";"Погодин, Д. М.";"Корф, М. А.";1
"Q1093709";"Q2639333";"Погодин, Д. М.";"Максимович, М. А.";1
"Q1093709";"random_idd206899c16c56e8d4a342f284b4cd52df2897948";"Погодин, Д. М.";"Лащевский, М. Г.";1
"Q1093709";"random_idff5a8bf37d15f2515bbd8af7a105e94f17dfb346";"Погодин, Д. М.";"Гоголь, М. И.";1
"Q1093709";"Q4441249";"Погодин, Д. М.";"Стасюлевич, М. М.";1
"Q1093709";"Q629784";"Погодин, Д. М.";"Загоскин, М. Н.";2
"Q1093709";"random_id66f10db37d8f050624c199f6f1b8c73016016792";"Погодин, Д. М.";"Министерство финансов";1
"Q1093709";"Q3561780";"Погодин, Д. М.";"Министр народного просвещения";1
"Q1093709";"random_id77795601af89e5e2cadaf15175f54177496f9978";"Погодин, Д. М.";"Загряжский, Н. А.";1
"Q1093709";"Q546048";"Погодин, Д. М.";"Румянцев, Н. П.";1
"Q1093709";"Q4078671";"Погодин, Д. М.";"Бартенев, П. И.";1
"Q1093709";"Q158354";"Погодин, Д. М.";"Шафарик, П. Й.";2
"Q1093709";"random_id232cafd726feb5af6136a6fb7b72060aa47ed28c";"Погодин, Д. М.";"Семёнов, П. П.";1
"Q1093709";"Q471220";"Погодин, Д. М.";"Чаадаев, П. Я.";1
"Q1093709";"Q325788";"Погодин, Д. М.";"Фадеев, Р. А.";1
"Q1093709";"random_id6374fdbf4012e784f50f12602874b8c940aa36f5";"Погодин, Д. М.";"Родители";1
"Q1093709";"Q4425872";"Погодин, Д. М.";"Соболевский, С. А.";2
"Q1093709";"random_id22d1a691f51ffb0cb3dd3a7e7ca52586112e66bc";"Погодин, Д. М.";"Пономарёв, С. И.";1
"Q1093709";"Q1967027";"Погодин, Д. М.";"Шевырёв, С. П.";10
"Q1093709";"Q704501";"Погодин, Д. М.";"С. С.Уваров";1
"Q1093709";"random_id8bd9d3d7fb5f26ddfa24ae0f22982e76aa590608";"Погодин, Д. М.";"Иноземцев, Ф. И.";1
"Q3609542";"Q706752";"Поджио, А. В.";"Кюхельбекер, В. К.";1
"Q12141445";"Q4415106";"Подолинский, А. И.";"Семевский, М. И.";1
"random_id1e65859a7e9123a863abf015c4646152790940e7";"Q2628103";"Покровский, И. Г.";"Дружинин, А. В.";1
"Q4369652";"Q7200";"Полевой, К. А.";"Пушкин, А. С.";3
"Q4369652";"random_idb2d2d19db17b14b20f626e639c132d2540d578ad";"Полевой, К. А.";"Варгин, В. В.";1
"Q4369652";"Q192885";"Полевой, К. А.";"Белинский, В. Г.";1
"Q4369652";"Q507651";"Полевой, К. А.";"Греч, Н. И.";1
"Q4369652";"Q4425872";"Полевой, К. А.";"Соболевский, С. А.";1
"Q2627596";"Q29018960";"Полевой, Н. А.";"Волков, А. А.";1
"Q2627596";"Q704601";"Полевой, Н. А.";"Закревский, А. А.";1
"Q2627596";"Q2846822";"Полевой, Н. А.";"Краевский, А. А.";2
"Q2627596";"Q201221";"Полевой, Н. А.";"Герцен, А. И.";1
"Q2627596";"random_id6f3dcd680fe1481956742ea817ce74471f20929b";"Полевой, Н. А.";"Греч, А. Н.";1
"Q2627596";"Q7200";"Полевой, Н. А.";"Пушкин, А. С.";6
"Q2627596";"Q4107001";"Полевой, Н. А.";"Вельтман, А. Ф.";1
"Q2627596";"Q25672";"Полевой, Н. А.";"Бенкендорф, А. Х.";3
"Q2627596";"random_id89e5b9d8f49d8010819d6b76b82c8de7e4692561";"Полевой, Н. А.";"Бюлер, А. Я.";1
"Q2627596";"Q4064878";"Полевой, Н. А.";"Анастасевич, В. Г.";2
"Q2627596";"random_id3037a8186aab4b2db7a1b35cf3131e3f027ed5f7";"Полевой, Н. А.";"Карлгоф, В. И.";1
"Q2627596";"random_id827c5a55f2fc09fc0641719641a33cf1f3edc1cf";"Полевой, Н. А.";"Асенкова, В. Н.";1
"Q2627596";"Q2385068";"Полевой, Н. А.";"Боткин, В. П.";1
"Q2627596";"Q4141591";"Полевой, Н. А.";"Голицын, И. И.";1
"Q2627596";"random_id3bbb58bb24803192f263d2f650027c6565689621";"Полевой, Н. А.";"Снигирёв, И. М.";2
"Q2627596";"Q1675974";"Полевой, Н. А.";"Сахаров, И. П.";1
"Q2627596";"Q4369652";"Полевой, Н. А.";"Полевой, К. А.";1
"Q2627596";"Q4169076";"Полевой, Н. А.";"Дубельт, Л. В.";1
"Q2627596";"Q629784";"Полевой, Н. А.";"Загоскин, М. Н.";1
"Q2627596";"Q1093709";"Полевой, Н. А.";"Погодин, Д. М.";1
"Q2627596";"random_idecb67532b564fa01369e9e44a6dd7973c6dfb436";"Полевой, Н. А.";"Брянцев, Н. А.";1
"Q2627596";"Q4141586";"Полевой, Н. А.";"Голицын, Н. Н.";1
"Q2627596";"random_idf45ad1a1d6850b8fe31c2bf3af32e59d250c2a31";"Полевой, Н. А.";"Полевая, Н. Ф.";1
"Q2627596";"Q1229486";"Полевой, Н. А.";"Сенковский, О. И.";1
"Q2627596";"random_id9065077128db9145a9990efe410c47abe50d97db";"Полевой, Н. А.";"Даль, П. И.";1
"Q2627596";"random_id669c7088143660ebadc541e9a9d89d1245e4ca4a";"Полевой, Н. А.";"Кеппен, П. И.";1
"Q2627596";"random_idf508545afd1ee490e912e1bb9363cda27196c22e";"Полевой, Н. А.";"Строев, П. М.";1
"Q2627596";"Q3210067";"Полевой, Н. А.";"Свиньин, П. П.";3
"Q2627596";"Q55427950";"Полевой, Н. А.";"Теряев";1
"Q2627596";"random_id7d44706ed3a38f9f1c6e86018f4b038be0ee5f9f";"Полевой, Н. А.";"Бюлер, Ф. А.";1
"Q2627596";"Q4230804";"Полевой, Н. А.";"Кони, Ф. А.";1
"Q2627596";"Q180545";"Полевой, Н. А.";"Глинка, Ф. Н.";2
"Q2627596";"Q30880014";"Полевой, Н. А.";"Бартенев, Ю. Н.";1
"Q4369658";"Q4143702";"Полевой, П. Н.";"Горбунов, И. И.";1
"Q2621545";"random_id4df56b4ab819ba1a5ca3e055f008bbad7f5caee2";"Полежаев, А. И.";"Якубович, Л. А.";1
"Q1153223";"Q2993843";"Полетика, П. И.";"Плетнёв, П А.";1
"Q2299317";"Q2042045";"Полонский, Я. И.";"Потехин, А. А.";1
"Q2299317";"Q314212";"Полонский, Я. И.";"Фет, А. А.";22
"Q2299317";"random_id5f66956f0f297c1209847525acaf014a66e73ae6";"Полонский, Я. И.";"Заборский, А. В.";1
"Q2299317";"random_id5f0eceb3a383de0cf67591caa86f91aafa59da02";"Полонский, Я. И.";"Селиванов, А. В.";1
"Q2299317";"Q600678";"Полонский, Я. И.";"Плещеев, А. И.";1
"Q2299317";"random_id8dd726a57b3560af460138a7517c72fa88d745dd";"Полонский, Я. И.";"Стронин, А. И.";1
"Q2299317";"random_ida7621739cb58681fe501c1e43840d46ace56f5c5";"Полонский, Я. И.";"Майков, А.";1
"Q2299317";"Q2419891";"Полонский, Я. И.";"Майков, А. Н.";1
"Q2299317";"Q4515202";"Полонский, Я. И.";"Чехов, А. П.";1
"Q2299317";"Q2066821";"Полонский, Я. И.";"Суворин, А. А.";1
"Q2299317";"Q4142814";"Полонский, Я. И.";"В. А. Гольцев ~";2
"Q2299317";"Q192885";"Полонский, Я. И.";"Белинский, В. Г.";1
"Q2299317";"Q4252187";"Полонский, Я. И.";"Лавров, В. М.";1
"Q2299317";"Q3558296";"Полонский, Я. И.";"Буренин, В. П.";1
"Q2299317";"Q4131613";"Полонский, Я. И.";"Гаевский, В. П.";1
"Q2299317";"Q4250184";"Полонский, Я. И.";"Кушелев-Безбородко, Г. А.";1
"Q2299317";"Q1968651";"Полонский, Я. И.";"Данилевский, Г. П.";1
"Q2299317";"random_id40db4cd45e3a53a9b95618f7e27ee269f3de80f0";"Полонский, Я. И.";"Штакеншнейдер, Е. А.";1
"Q2299317";"random_id20e343ba04b4db67c3fcf467318353db1d82b84c";"Полонский, Я. И.";"Гальперин-Каминский, И. Д.";2
"Q2299317";"random_id82bc58597ddbc54dc7b7c84c28e97e455cd79f97";"Полонский, Я. И.";"Таганцев, И. С.";1
"Q2299317";"Q42831";"Полонский, Я. И.";"Тургенев, С. И.";107
"Q2299317";"Q2627162";"Полонский, Я. И.";"Случевский, К. К.";1
"Q2299317";"Q359754";"Полонский, Я. И.";"Победоносцев, К. П.";3
"Q2299317";"random_idf7083daf8a454dae2c4222500d0290fe41c3981f";"Полонский, Я. И.";"Поливанов, Л. И.";2
"Q2299317";"random_id66e4bc2a78fd6a16439bff36ed5efdc235810377";"Полонский, Я. И.";"Гутмансталь, Л. Л.";1
"Q2299317";"Q7243";"Полонский, Я. И.";"Толстой, Л. Н.";5
"Q2299317";"random_idb4b8a8b6ee1fefeafe9abc005e333895ca5fa4a7";"Полонский, Я. И.";"Шелгуновая, Л. П.";2
"Q2299317";"random_id513311a5492e77a8938b6ffc06420f4403703632";"Полонский, Я. И.";"Поливанов, Л.";1
"Q2299317";"Q4152306";"Полонский, Я. И.";"Гуревич, Л. Я.";1
"Q2299317";"Q1960437";"Полонский, Я. И.";"Авдеев, М. В.";1
"Q2299317";"Q4403935";"Полонский, Я. И.";"Савина, М. Г.";1
"Q2299317";"Q4441249";"Полонский, Я. И.";"Стасюлевич, М. М.";1
"Q2299317";"Q1093709";"Полонский, Я. И.";"Погодин, Д. М.";1
"Q2299317";"random_id8a3832433bf5f1af8e0d2e5a656147ef627967c0";"Полонский, Я. И.";"Штакеншнейдер, М. Ф.";2
"Q2299317";"random_id8464cad176911aa912556f8528a3d5d84fb150cc";"Полонский, Я. И.";"Щепкино, Н. А.";1
"Q2299317";"random_id888edf880d8d33116642c7e129b6d8eae0d7c27d";"Полонский, Я. И.";"Орлов, Н. М.";1
"Q2299317";"Q209004";"Полонский, Я. И.";"Лесков, Н. С.";1
"Q2299317";"random_id334ed5b1d686cd2aee55547c5841c60fda2e5841";"Полонский, Я. И.";"Козлов, П. В.";1
"Q2299317";"random_id43d9f172116adf958105b3447cbced3f0ac541e9";"Полонский, Я. И.";"Виардо-Гарсиа, П.";1
"Q2299317";"Q4140637";"Полонский, Я. И.";"Гнедич, П. П.";1
"Q2299317";"Q4244607";"Полонский, Я. И.";"Кудрявцев, А. А.";1
"Q2299317";"random_idca268a0445cd3d75a1fa8659dc04f295576f3e50";"Полонский, Я. И.";"Перцов, П. П.";1
"Q2299317";"random_iddce6468f76eabf6b1445ce01ca6b87b832af5356";"Полонский, Я. И.";"Правление Пензенской общественной библиотеки";1
"Q2299317";"random_idff6ddbf2028bc72690ae2d6730df82e9b53093e1";"Полонский, Я. И.";"ред. «Молвы»";1
"Q2299317";"random_ida59f6910dd73d0855a3d1c7d9ca3eb7a624a60c4";"Полонский, Я. И.";"ред. «Одесского вестника»";1
"Q2299317";"random_id3074b7d205c8663debf030a6a84a8a2cddece584";"Полонский, Я. И.";"ред. сборника «Отклик»";1
"Q2299317";"Q2623051";"Полонский, Я. И.";"Венгеров, С. А.";1
"Q2299317";"Q271934";"Полонский, Я. И.";"Толстая, С. А.";1
"Q2299317";"random_id4215dfadf109202d705986b8500ae0ac4e9aea34";"Полонский, Я. И.";"Уманец, С. И.";1
"Q2299317";"random_idcbbe2aaabcd5c5cd70b1591b57741b432bb6173d";"Полонский, Я. И.";"Коризна, С. М.";1
"Q2299317";"Q19850949";"Полонский, Я. И.";"Строев";1
"Q2299317";"Q4484113";"Полонский, Я. И.";"Филиппов, Т. И.";1
"Q2299317";"Q4230804";"Полонский, Я. И.";"Кони, Ф. А.";2
"Q2299317";"Q426924";"Полонский, Я. И.";"Штакеншнейдер";1
"Q2299317";"Q2995186";"Полонский, Я. И.";"Грот, Я. К.";1
"Q29359376";"Q192885";"Полторацкий, А. М.";"Белинский, В. Г.";1
"random_id0d8626b092e60d65e25d063f54b223eb0ebfafb9";"Q201221";"Польское демократическое общество в Кракове, ";"Герцен, А. И.";1
"Q2707548";"random_idXnWq7G6wekn77h6yLBXXPu5ExHOHSrFSUHrsFOsm";"Помяловский, Н. Г.";"Чернышевский, Н. Г.";1
"Q2707548";"Q991";"Помяловский, Н. Г.";"Достоевский, Ф. М.";1
"Q4374157";"Q4515202";"Поссе, В. А.";"Чехов, А. П.";1
"Q2638032";"Q4515202";"Потапенко, И. Н.";"Чехов, А. П.";5
"Q2638032";"Q2066821";"Потапенко, И. Н.";"Суворин, А. А.";1
"Q2638032";"random_id8545d44858b9fe9bf7b4fe5fb343d8609bf22a4b";"Потапенко, И. Н.";"ред. «Биржевых ведомостей»";1
"Q2638032";"random_idd8521135a74d4beab92f399d5469a8929102e446";"Потапенко, И. Н.";"ред. «Нового времени»";1
"Q2638032";"random_idaf72babf7db573861a47d2404d494d87d943700e";"Потапенко, И. Н.";"ред. «Руси»";1
"Q2638032";"random_ide0aae9df955def772c3757f6d18ea4e470dfe113";"Потапенко, И. Н.";"ред. «Современного мира»";1
"Q2638032";"random_idac7378901a81dcb2daa68ebbdaba5d2c6a0ec51d";"Потапенко, И. Н.";"Беляев, Ю. Д.";1
"Q2042045";"Q2628103";"Потехин, А. А.";"Дружинин, А. В.";1
"Q2042045";"Q2066821";"Потехин, А. А.";"Суворин, А. А.";1
"Q2042045";"Q2621983";"Потехин, А. А.";"Толстой, Д. А.";1
"Q2042045";"Q19974589";"Потехин, А. А.";"Эдельсон, Е. Н.";2
"Q2042045";"Q4143702";"Потехин, А. А.";"Горбунов, И. И.";2
"Q2042045";"Q16686376";"Потехин, А. А.";"Писарев, М. И.";1
"Q2042045";"Q1093709";"Потехин, А. А.";"Погодин, Д. М.";1
"Q2042045";"Q4443882";"Потехин, А. А.";"Стрепетова, П. А.";1
"Q2042045";"random_ide14c3ffbc1d7fb67805d74e48eb00c38082cd183";"Потехин, А. А.";"Гедеонов, С. А.";1
"random_id959f59f5acb8b290eb860deaf06880bf8c4fb78a";"Q968274";"Потоцкая, М. А.";"Козлов, И. И.";1
"random_id3fba5d43ee0b77e192230e1bd93ad9e601609285";"Q311459";"Пржаницкий, И. И.";"Соловьёв, А. Н.";1
"Q4381884";"Q4142814";"Протопопов, М. А.";"В. А. Гольцев ~";2
"Q15720386";"Q208003";"Пругавин, А. С.";"Н. А Некрасов";1
"Q5749";"Q201221";"Прудон, П.";"Герцен, А. И.";1
"random_idc3b96e1a1abbb8573f1e06b51b579355f98de007";"Q7200";"Публичная Библиотека, ";"Пушкин, А. С.";1
"Q21644125";"Q1093709";"Путята, Н. В.";"Погодин, Д. М.";1
"Q21644125";"Q2993843";"Путята, Н. В.";"Плетнёв, П А.";1
"Q7200";"random_id72f5f44d587a8d8f009ace660eb60841511b2b0f";"Пушкин, А. С.";"Ананьин, А. А.";3
"Q7200";"Q2833476";"Пушкин, А. С.";"Бобринский, А. А.";1
"Q7200";"Q4178100";"Пушкин, А. С.";"Жандр, А. А.";2
"Q7200";"Q2846822";"Пушкин, А. С.";"Краевский, А. А.";7
"Q7200";"random_id9cd778452b8c51b113b8a21eb6e0387e089444b1";"Пушкин, А. С.";"Муханов, А. А.";4
"Q7200";"Q2652361";"Пушкин, А. С.";"Орлов, П.";2
"Q7200";"Q4493306";"Пушкин, А. С.";"Фукс, А. А.";7
"Q7200";"Q15061051";"Пушкин, А. С.";"Шишков, А. А.";5
"Q7200";"random_id7146f953ef09c30824d6a45614cf1799fe5c0d2b";"Пушкин, А. С.";"Ваттемар, А.";1
"Q7200";"random_id26f946f48c12add97bd8738c0c9831ad075afd7c";"Пушкин, А. С.";"Баранту, А. Г.";1
"Q7200";"random_id30466fb4843b93a8a4f317fe28af3f72a4901e51";"Пушкин, А. С.";"Родзянке, А. Г.";1
"Q7200";"random_id28eb2f8aeb19fc8c9140fed77a3ad16c0aa206e8";"Пушкин, А. С.";"Балашев, А. Д.";1
"Q7200";"random_id18c3a16cca35ffedc7e7d22b58461b96917fc33e";"Пушкин, А. С.";"Жобару, А.";1
"Q7200";"random_idf6aade498b6fb1a32c351fad4cd7f13c963c04c7";"Пушкин, А. С.";"Беклешова, А. И.";1
"Q7200";"Q1708989";"Пушкин, А. С.";"Казначеев, А. И.";2
"Q7200";"random_idf10189e27c85babe856e53bb0bf067450013dc74";"Пушкин, А. С.";"Мордвинов, А. И.";1
"Q7200";"random_id84a295b7dda903e03e89b533855057788d2fad70";"Пушкин, А. С.";"А. И. Тургенев — А. С. Пушкин";1
"Q7200";"Q711847";"Пушкин, А. С.";"Тургенев, А. И.";11
"Q7200";"Q1373441";"Пушкин, А. С.";"Чернышёв, А. И.";8
"Q7200";"Q612142";"Пушкин, А. С.";"Верстовский, А. Н.";1
"Q7200";"Q2059452";"Пушкин, А. С.";"Муравьёв, А. Н.";1
"Q7200";"Q4388149";"Пушкин, А. С.";"Раевский, А. Н.";2
"Q7200";"random_id1314e1a6ea000e4077b88e2388073b3477b64f63";"Пушкин, А. С.";"Россет, А. О.";1
"Q7200";"Q328411";"Пушкин, А. С.";"Ермолов, А. П.";1
"Q7200";"Q2360522";"Пушкин, А. С.";"Керн, А. П.";8
"Q7200";"random_id09f4b6609d614616943a35f9ee52b3c8bdf63b18";"Пушкин, А. С.";"Малиновская, А. П.";1
"Q7200";"Q2874497";"Пушкин, А. С.";"Норов, А. С.";1
"Q7200";"Q7200";"Пушкин, А. С.";"Пушкин, А. С.";3
"Q7200";"Q2522179";"Пушкин, А. С.";"Шишков, А. С.";1
"Q7200";"random_idafad2e1e120e723ca37e96f84044fb1a94d6f4c2";"Пушкин, А. С.";"Мелло, А. Тардифу де";1
"Q7200";"random_id704deaa35b214edcace5270c4eb4d755dde1b66a";"Пушкин, А. С.";"Смирдин, А. Ф.";1
"Q7200";"Q15193";"Пушкин, А. С.";"Император Александр I";4
"Q7200";"random_id8ce951f14e606c56a0232b01eac18397266b3b11";"Пушкин, А. С.";"Вульф, Анне Н.";2
"Q7200";"random_idv6ysdAs3OUvKJqrfV0JWqjo9wQmzelm5RpUI8Od3";"Пушкин, А. С.";"Арзамасец";1
"Q7200";"random_id4154942edd08d9bb9b74c84ae9dfc7d02a0f511d";"Пушкин, А. С.";"Чиляев, Б. Г.";1
"Q7200";"random_id6a281890e31152603711c2d081d431177067f3a1";"Пушкин, А. С.";"В книжную лавку А. Ф. Смирдина";1
"Q7200";"random_id4d0a78881fd380d9604f1903898470b469544825";"Пушкин, А. С.";"В ресторан";1
"Q7200";"random_idaa701638f07f7a1ce9a245a34a9a9031701085fe";"Пушкин, А. С.";"Дуров, В. А.";2
"Q7200";"random_id127d2044dd0f4734adb868d034111c7ec6462188";"Пушкин, А. С.";"В. А. Коленов — А. С. Пушкин";1
"Q7200";"random_ida43f62263afe01d021303e5d8894f9a9558aea5c";"Пушкин, А. С.";"Муханов, В. А.";2
